Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,11/22/2018 to 09/05/2019,C4,08/15/19,Montana Professional Fire Fighters PAC,,,,"1112 7th Street S, Ste 201",Great Falls,MT,59405,,All Other Expenditures,105.4,Contribution,Primary,,,
INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,11/22/2018 to 09/05/2019,C4,08/08/19,Montana Professional Fire Fighters PAC,,,,"1112 7th Street S, Ste 201",Great Falls,MT,59405,,All Other Expenditures,167.59,Contribution,Primary,,,
INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,11/22/2018 to 09/05/2019,C4,07/18/19,Montana Professional Fire Fighters PAC,,,,"1112 7th Street S, Ste 201",Great Falls,MT,59405,,All Other Expenditures,316.21,Contribution,Primary,,,
INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,11/22/2018 to 09/05/2019,C4,07/11/19,Montana Professional Fire Fighters PAC,,,,"1112 7th Street S, Ste 201",Great Falls,MT,59405,,All Other Expenditures,6.1,Contribution,Primary,,,
Great Schools Billings,04/24/2020 to 05/28/2020,C6,04/27/20,Allegra,,,,2620 Overland,Billings,MT,59102,,All Other Expenditures,3500.0,500 18x24 yard signs full color double sided w/ 10x13 yard stakes,General,yard signs,500 yard signs,Vote for Billings Public Schools mill levy
Great Schools Billings,03/11/2020 to 03/31/2020,C6,03/11/20,United States Postal Service,,,,2250 Grant Road,Billings,MT,59102,,All Other Expenditures,148.0,"P O Box rental for 12 months (+1 free month), ends april 2021",Primary,,,
Great Schools Billings,03/11/2020 to 03/31/2020,C6,03/20/20,Yellowstone County Elections Office,,,,P O Box 35002,Billings,MT,59107,,All Other Expenditures,25.0,List of Registered Voters in Yellowstone County,General,,,
Lazy C LLC Fritzies Casino,12/22/2019 to 12/31/2019,C4,12/22/19,Montana First Action,,,,PO Box 6404,Helena,MT,59604,,All Other Expenditures,500.0,To Support Conservative Candidates and Causes,Primary,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,04/02/19,"Gibson, Steve",,,,1517 Creekside Dr.,Stevensville,MT,59870,,All Other Expenditures,4000.0,Lobbying Services for April regarding tobacco product taxation and regulation,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,05/02/19,"Gibson, Steve",,,,1517 Creekside Dr.,Stevensville,MT,59870,,All Other Expenditures,4000.0,Lobbying Service for May regarding tobacco product taxation and regulation,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,05/10/19,Politicom Law LLP,,,,"28 Liberty Ship Way, Suite 2815",Sausalito,CA,94965,,All Other Expenditures,6723.5,Legal and Compliance Services for March and April,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,06/12/19,Politicom Law LLP,,,,"28 Liberty Ship Way, Suite 2815",Sausalito,CA,94965,,All Other Expenditures,12500.0,Legal and Compliance Services for May,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,05/10/19,Standard Consulting,,,,1820 N Last Chance Gulch,Helena,MT,59601,,All Other Expenditures,46.0,reimbursement for PO Box rental fee payment,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,03/27/19,Valley Bank of Helena ,,,,P.O. Box 5269,Helena,MT,59604,,All Other Expenditures,10.0,Bank Fee for Wire Transfer,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,03/29/19,Valley Bank of Helena ,,,,P.O. Box 5269,Helena,MT,59604,,All Other Expenditures,10.0,Bank Fee for Wire Transfer,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,05/10/19,,,,,,,,,,Debt and Loan Payment,937506.79,,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,05/10/19,"Holland & Hart, LLP",,,,P.O. Box 639,Billings,MT,59013,,Debt and Loan Payment,80.0,,General,,,
Montanans Against Tax Hikes - No on I-185,03/06/2019 to 06/19/2019,C6,05/10/19,Politicom Law LLP,,,,"28 Liberty Ship Way, Suite 2815",Sausalito,CA,94965,,Debt and Loan Payment,758.78,,General,,,
Montanans Against Tax Hikes - No on I-185,11/22/2018 to 03/05/2019,C6,02/14/19,"Gibson, Steve",,,,1517 Creekside Dr.,Stevensville,MT,59870,,All Other Expenditures,4000.0,Lobbying Services for February regarding tobacco product taxation and regulation,General,,,
Montanans Against Tax Hikes - No on I-185,11/22/2018 to 03/05/2019,C6,03/05/19,"Gibson, Steve",,,,1517 Creekside Dr.,Stevensville,MT,59870,,All Other Expenditures,4000.0,Lobbying Service for March regarding tobacco product taxation and regulation,General,,,
Montanans Against Tax Hikes - No on I-185,11/22/2018 to 03/05/2019,C6,02/20/19,Politicom Law LLP,,,,"28 Liberty Ship Way, Suite 2815",Sausalito,CA,94965,,All Other Expenditures,4687.5,Legal and Compliance Services for December and January,General,,,
Montanans Against Tax Hikes - No on I-185,11/22/2018 to 03/05/2019,C6,03/05/19,"Holland & Hart, LLP",,,,P.O. Box 639,Billings,MT,59013,,Debts and Loans Not Yet Paid,80.0,Legal Services for November,General,,,
Montanans Against Tax Hikes - No on I-185,11/22/2018 to 03/05/2019,C6,03/05/19,Politicom Law LLP,,,,"28 Liberty Ship Way, Suite 2815",Sausalito,CA,94965,,Debts and Loans Not Yet Paid,758.78,Legal and Compliance Services for February,General,,,
Montanans Against Tax Hikes - No on I-185,11/22/2018 to 03/05/2019,C6,02/03/19,DDC Public Affairs,,,,"805 15th Street, NW, Suite 300",Washington DC,DC,20005,,Debt and Loan Payment,29201.7,,General,,,
Wild Montana Action Fund,04/26/2020 to 05/24/2020,C4,05/12/20,Facebook Ads,,,,1 Hacker Dr,Menlo Park,CA,94025,,All Other Expenditures,100.0,Electronic voters guide promotions from 5/12/20 to 5/26/2020 ,Primary,Facebook ,5/12/20 to 5/26/20 ,Electronic Gubernatorial voters guide promotions.
Wild Montana Action Fund,04/26/2020 to 05/24/2020,C4,05/19/20,Wild Montana Action Fund ,,,,80 S. Warren St.,Helena,MT,59601,,All Other Expenditures,173.25,Overhead charge for staff time to produce voter's guide,Primary,,,
Wild Montana Action Fund,04/26/2020 to 05/24/2020,C4,05/19/20,Wild Montana Action Fund ,,,,80 S. Warren St.,Helena,MT,59601,,All Other Expenditures,1118.71,staff time to produce electronic gubernatorial voters guide. ,Primary,,,
"Safelite Group, Inc.",03/06/2019 to 09/05/2019,C4,09/05/19,Montana Republican Legislative Campaign Committee,,,,PO Box 6656,Helena,MT,59604,,All Other Expenditures,2500.0,Support Republican Legislative Campaign Efforts,Primary,,,
Beaverhead County Republican Central Committee,03/31/2020 to 04/30/2020,C6,04/29/20,USPS ,,,,117 S. Idaho St.,Dillon,MT,59725,,All Other Expenditures,64.0,Post Office Box rental for 2020 for one year,Primary,Post Office,1 year,
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,02/29/20,Dillon Tribune Examiner,,,,22 South Montana,Dillon,MT,59725,,All Other Expenditures,258.3,"ADVERTISEMENT for Lincoln Reagan Dinner, ran twice",Primary,"local newspaper, Dillon Tribune",2 ads. one per week on 2/19/2020 and 2/26/2020,advertisement for Lincoln-Reagan Day dinner
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,03/30/20,"Fick, Ron",,,,2250 Eliason Ln,Dillon,MT,59725,,All Other Expenditures,279.0,Reimbursement for pistol used in live auction at annual banquet on 2/27/2020,Primary,Live auction at Lincoln-Reagan annual banquet,1,pistol used in the live auction on 2/27/2020
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,02/27/20,"Johnson, Eli",,,,PO Box791,Dillon,MT,59725,,All Other Expenditures,25.0,playing of live music at annual banquet on 2/27/20,Primary,live music,one music player,played live music at annual banquet on 2/27/20
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,02/27/20,"Johnson, Katie",,,,PO Box 791,Dillon,MT,59725,,All Other Expenditures,25.0,payment for playing live music at annual banquet on 2/27/20,Primary,live music,1 music player,playing live music at annual banquet on 2/27/20
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,02/14/20,Knotty Pine Tavern,,,,East Bannack St,DIllon,MT,59725,,All Other Expenditures,325.0,alcohol sales at annual banquet ,Primary,bar tending and alcohol sales at annual banquet on 2/27/20,2 bar tenders and alcohol ,Service of sales and delivery of alcohol to annual banquet
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,01/14/20,"Maness, Shannon F",,,,424 S Pacific St,Dillon,MT,59725,,All Other Expenditures,97.93,Reimbursement for candy for Labor Day Parade,General,Labor Day Parade in Dillon MT,5 bags of candy,Labor Day Parade float for Beaverhead Country Central Committee.  Candy to throw to children
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,03/03/20,University of Montana Western,,,,710 S Atlantic St,Dillon,MT,59725,,All Other Expenditures,3089.9,Use of banquet hall and dinner preparation and serving for annual banquet on 2/27/20,Primary,University of Montana Western banquet hall,One banquet hall and needed staff for approximately 100 dinners,Annual Lincoln-Reagan Day Banquet held on 2/27/2020
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,01/14/20,US post office,,,,117 S Idaho St,Dillon,MT,59725,,All Other Expenditures,110.0,Stamps for mailers for annual membership drive,Primary,US mail,200 stamps,Annual mail out for dues for local membership and invitation to Lincoln-Reagan Dinner
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,02/27/20,Womack's Printing Place,,,,126 N. Montana,Dillon,MT,59725,,All Other Expenditures,81.0,Insert Advertisement in local publication for annual banquet on 2/27/20 and 2 packages of blank name tags,Primary,"Advertisement was in the ""Dillonite Daily"" paper",One ad run on 2/19/2020.  Stick on name tags used at banquet,Lincoln-Reagan Annual banquet
Beaverhead County Republican Central Committee,01/01/2020 to 03/30/2020,C6,02/11/20,Womack's Printing Place,,,,126 N. Montana,Dillon,MT,59725,,All Other Expenditures,67.5,"Box of envelopes, pre-printed labels",Primary,mailing,3 sheets of 60 return address labels and box of 500 envelopes,labels and envelopes to use to for our mailing for upcoming banquet and membership drive
Beaverhead County Republican Central Committee,04/09/2019 to 12/31/2019,C6,06/03/19,Beaverhead County Fair,,,,2 S. Pacific,Dillon,MT,59725,,All Other Expenditures,15.0,Event and award sponsorship for 4H competition,General,Beaverhead County Fair Book,One award sponsorship for event,Committee sponsorship of one event and award at local county fair
Beaverhead County Republican Central Committee,04/09/2019 to 12/31/2019,C6,08/15/19,Dillon Jaycees Rodeo,,,,P.O. Box 334,Dillon,MT,59725,,All Other Expenditures,200.0,One sponsorship of the Dillon Jaycee's Rodeo,General,Dillon Jaycee's Rodeo fair book and arena banner,One sponsorship and one banner in the arena,Local sponsorship in rodeo arena for publicity of our comittee
Beaverhead County Republican Central Committee,04/09/2019 to 12/31/2019,C6,05/07/19,US Post Office,,,,117 S Idaho St,Dillon,MT,59725,,All Other Expenditures,64.0,PO box rental,General,US post office,Box rental for one year,PO Box rental for committee mailing address
Beaverhead County Republican Central Committee,11/22/2018 to 04/08/2019,C6,02/19/19,"Bacigalui, Debbie",,,,P.O.Box 555,Montague,CA,96064,,All Other Expenditures,750.0,"Reimburse expenses for flight, motel, car rental when speaking at Lincoln Day Dinner.",General,,,
Beaverhead County Republican Central Committee,11/22/2018 to 04/08/2019,C6,03/18/19,Dillon Tribune Examiner,,,,22 South Montana,Dillon,MT,59725,,All Other Expenditures,242.54,Ad for Lincoln-Reagan dinner ran on Feb 6,General,,,
Beaverhead County Republican Central Committee,11/22/2018 to 04/08/2019,C6,02/22/19,"Fick, Ron",,,,2250 Elliason Ln,Dillon,MT,59725,,All Other Expenditures,285.0,Reimburse for gun for auction item at Lincoln Dinner Fundraiser,General,,,
Beaverhead County Republican Central Committee,11/22/2018 to 04/08/2019,C6,02/18/19,Knotty Pine Tavern,,,,East Bannack St,DIllon,MT,59725,,All Other Expenditures,325.0,Bar Service at Fundraiser,General,,,
Beaverhead County Republican Central Committee,11/22/2018 to 04/08/2019,C6,02/21/19,University of Montana Western,,,,710 S Atlantic St,Dillon,MT,59725,,All Other Expenditures,2016.9,Room rental and 82 meals for Lincoln Day Dinner Fundraiser,General,,,
Beaverhead County Republican Central Committee,11/22/2018 to 04/08/2019,C6,02/07/19,Womacks Printing Place,,,,126 North Montana,Dillon,MT,59725,,All Other Expenditures,49.15,Membership Cards  500 printed,General,,,
Beaverhead County Republican Central Committee,11/22/2018 to 04/08/2019,C6,03/18/19,Womacks Printing Place,,,,126 North Montana,Dillon,MT,59725,,All Other Expenditures,70.0,Ad for Lincoln-Reagan dinner ran on Feb. 6,General,,,
Missoula County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/11/20,FreedomVoice,,,,5600 Avenida Encinas #170,Carlsbad,CA,92008,,All Other Expenditures,9.51,Cloud phone service - June,General,,,
Missoula County Republican Central Committee,04/26/2020 to 05/24/2020,C6,05/19/20,"Burgoyne, Nancy 8625 ",,,,8625 Jacot Lane,Missoula,MT,59808,,All Other Expenditures,900.0,Support campaign for House District 98,Primary,,,
Missoula County Republican Central Committee,04/26/2020 to 05/24/2020,C6,05/12/20,FreedomVoice,,,,5600 Avenida Encinas #170,Carlsbad,CA,92008,,All Other Expenditures,9.51,Cloud phone service - May,Primary,,,
Missoula County Republican Central Committee,04/26/2020 to 05/24/2020,C6,05/09/20,Missoulian,,,,500 S Higgins,Missoula,MT,59801,,All Other Expenditures,570.75,One quarter page display ad to run 5/10 endorsing Republican candidates for state and local office.,Primary,Daily newspaper,1/4 page display ad,List of Republican candidates vetted and endorsed by central committee:  Will Deschamps PSC4; Alan Ault County Commissioner; Mike Warner SD45; Niki Sardot SD 46; Gary Wanberg HD 89; Lana Hamilton HD 90; Bethanie Wanberg HD 91; Mike Hopkins HD 92; Kelsey Cooley HD 94; Rebecca Dawson HD 95; Kathy Whitman HD 96; Brad Tschida HD 97; Nancy Burgoyne HD 98; David Doc Moore HD 99; Carol Minjares HD 100
Missoula County Republican Central Committee,03/26/2020 to 04/25/2020,C6,03/29/20,"Dawson, Rebecca",,,,3802 Lexington,Missoula,MT,59808,,All Other Expenditures,900.0,Support for HD 95 legislative campaign,Primary,,,
Missoula County Republican Central Committee,03/26/2020 to 04/25/2020,C6,04/13/20,FreedomVoice,,,,5600 Avenida Encinas #170,Carlsbad,CA,92008,,All Other Expenditures,9.51,Cloud phone service - April,Primary,,,
Missoula County Republican Central Committee,03/26/2020 to 04/25/2020,C6,04/14/20,USPS,,,,1100 West Kent,Missoula,MT,59801,,All Other Expenditures,106.0,One year rent of PO box,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/10/20,"Ault, Alan C.",,,,307 Whitaker Dr.,Missoula,MT,59803,,All Other Expenditures,900.0,Support for 2020 election to Missoula County Commission,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,01/30/20,"Baer, Keith",,,,PMB 335 - 2814 Brooks,Missoula,MT,59801,,All Other Expenditures,196.96,Final printing expenses for 2019 Lincoln-Reagan Dinner invitations,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/11/20,"Cooley, Kelsey",,,,2075 Cooper Apt 124,Missoula,MT,59802,,All Other Expenditures,900.0,Support for 2020 campaign for election to HD 94,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/11/20,"Deschamps, Will",,,,2950 St. Thomas Dr.,Missoula,MT,59803,,All Other Expenditures,900.0,Support for 2020 campaign for election to PSC District 4,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,03/03/20,FreedomVoice,,,,5600 Avenida Encinas #170,Carlsbad,CA,92008,,All Other Expenditures,9.51,Cloud phone service - Jan,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/11/20,FreedomVoice,,,,5600 Avenida Encinas #170,Carlsbad,CA,92008,,All Other Expenditures,9.51,Cloud phone service - Feb,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,03/11/20,FreedomVoice,,,,5600 Avenida Encinas #170,Carlsbad,CA,92008,,All Other Expenditures,9.51,Cloud phone service - March,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,01/08/20,Hilton Garden Inn,,,,3720 N Reserve,Missoula,MT,59808,,All Other Expenditures,500.0,Reserve 5/23 date for 2020 Lincoln-Reagan Dinner,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/10/20,"Hopkins, Mike D",,,,105 Disney ct,Missoula,MT,59803,,All Other Expenditures,900.0,Support for 2020 re-election campaign to HD 92,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/11/20,"Moore, David J",,,,3919 Paxson St,Missoula,MT,59801,,All Other Expenditures,900.0,Support for 2020 campaign for election to HD 99,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/25/20,Potomac Parent-Teacher Club,,,,29750 Potomac Rd,Potomac,MT,59823,,All Other Expenditures,200.0,"Central Committee members to attend Missoula-area school fundraiser and social event, Feb. 29",Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/10/20,"Tschida, Brad",,,,10825 Mullan Rd,Missoula,MT,59808,,All Other Expenditures,900.0,Support for 2020  re-election campaign to HD 97,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,02/11/20,"Whitman, Kathy  J",,,,11475 Chumrau Loop,Missoula,MT,59802,,All Other Expenditures,91.15,Reimbursement for central committee meeting pizza,Primary,,,
Missoula County Republican Central Committee,01/01/2020 to 03/25/2020,C6,03/11/20,"Whitman, Kathy  J",,,,11475 Chumrau Loop,Missoula,MT,59802,,All Other Expenditures,900.0,Support for 2020 campaign for election to HD 96,Primary,,,
Missoula County Republican Central Committee,11/26/2019 to 12/31/2019,C6,12/04/19,American Legion Post 27,,,,825 Ronan St,Missoula,MT,59801,,All Other Expenditures,100.0,Hall rent for Christmas party Dec 4,General,,,
Missoula County Republican Central Committee,11/26/2019 to 12/31/2019,C6,12/11/19,FreedomVoice,,,,169 Saxony Rd,Encinitas,CA,92024,,All Other Expenditures,9.51,Cloud phone service - De,General,,,
Missoula County Republican Central Committee,11/26/2019 to 12/31/2019,C6,12/04/19,"Hopkins, Mike D",,,,105 Disney ct,Missoula,MT,59803,,All Other Expenditures,378.26,"Reimburse  for Lincoln Reagan Dinner Facebook ads, 8/9 for 15 days; 8/20 for 10 days; 8/25 for 7 days. ""Attend Missoula Republican LRD (guests)""",General,,,
Missoula County Republican Central Committee,11/26/2019 to 12/31/2019,C6,12/31/19,"Howe, Penny",,,,4360 US HWY N,Stevensville,MT,59870,,All Other Expenditures,80.98,"Reimburse expenses for bringing ""Freedom Truck"" to Dec 17 rally from Bitterroot",General,,,
Missoula County Republican Central Committee,11/26/2019 to 12/31/2019,C6,12/31/19,"Kopetski, Vondene",,,,7373 Stonehaven Avenue,Missoula,MT,59803,,All Other Expenditures,150.95,Reimburse for Sharon Gaffney flowers $70.95; Xmas dinner tablecloths $30.00; 2 dinner tickets for Ravalli Lincoln Reagan dinner $50.00 ,General,,,
Missoula County Republican Central Committee,11/26/2019 to 12/31/2019,C6,12/31/19,"Kopetski, Vondene",,,,7373 Stonehaven Avenue,Missoula,MT,59803,,All Other Expenditures,426.8,Reimburse for Msla Lincoln Reagan name tags $226.80; gift for Bruno Friia in appreciation or meeting place use $200.00,General,,,
Missoula County Republican Central Committee,11/26/2019 to 12/31/2019,C6,12/31/19,Ravalli County Republican Central Committee,,,,PO Box 773,Hamilton,MT,59840,,All Other Expenditures,500.0,"For 100 ""Vote Republican"" magnetic car door signs @ $5/ea",General,,,
Missoula County Republican Central Committee,10/25/2019 to 11/25/2019,C6,11/13/19,FreedomVoice,,,,169 Saxony Rd,Encinitas,CA,92024,,All Other Expenditures,9.51,Cloud phone service - Nov,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/24/19,Albertson's,,,,2330 N. Reserve,Missoula,MT,59808,,All Other Expenditures,30.95,Gift card for LRD committee  member Keith Baer,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/14/19,"Allen, Jaxon",,,,PO Box 122,Lewistown,MT,59457,,All Other Expenditures,1200.0,Auctioneer for fundraiser,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/11/19,"Ault, Alan C.",,,,307 Whitaker Dr.,Missoula,MT,59803,,All Other Expenditures,500.0,Campaign for city council ward 4,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/24/19,"Chapman, Jill",,,,1526 S. Reserve St.,Missoula,MT,59801,,All Other Expenditures,75.0,Reimburse for retirement gift purchase,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/11/19,"Chilcott, Greg",,,,346 Valley View St.,Stevensville,MT,59870,,All Other Expenditures,700.0,Refund for unfulfilled auction item purchase from 2016 Lincoln Reagan Dinner,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/11/19,"Contos, John P",,,,PO Box 5546,Missoula,MT,59806,,All Other Expenditures,500.0,Help campaign for city council ward 5,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,03/20/19,Deluxe Business Systems,,,,3680 Victoria Street N,Shoreview,MN,55126,,All Other Expenditures,28.44,Purchase check endorsement stamp,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,08/28/19,"Dumont, Rose",,,,11330 US Hwy 10 E,Missoula,MT,59802,,All Other Expenditures,30.0,Reimburse for return envelopes for LRD invitations,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,08/14/19,"Dumont, Rose",,,,11330 US Hwy 10 E,Missoula,MT,59802,,All Other Expenditures,530.99,Reimburse for purchasing tent for Fair and printing invitations for Lincoln-Reagan dinner,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/16/19,"Dumont, Rose",,,,11330 US Hwy 10 E,Missoula,MT,59802,,All Other Expenditures,50.5,Reimburse printing costs,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/21/19,"Dumont, Rose",,,,11330 US Hwy 10 E,Missoula,MT,59802,,All Other Expenditures,16.24,Reimburse for Lincoln Reagan Dinner decorations,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/14/19,"Eventbrite, Inc",,,,"155 5th Street, 7th Floor",San Francisco,CA,94103,,All Other Expenditures,977.64,Event card processing fee,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,07/27/19,Five Valley Pachyderm Club,,,,,Missoula,,,,All Other Expenditures,60.0,Sponsor  one month club newsletter,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/03/19,Five Valleys Pachyderm Club,,,,PO Box 2022,Missoula,MT,59806,,All Other Expenditures,60.0,Sponsor monthly newsletter issue,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,08/09/19,"Garding, Robert",,,,429 Riverside Ave,Stevensville,MT,59870,,All Other Expenditures,1056.0,Purchase hats for Fair booth,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/16/19,Hilton Garden Inn,,,,3720 N Reserve St,Missoula,MT,59808,,All Other Expenditures,11851.5,Final bill for Lincoln Reagan Dinner banquet expenses,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,03/22/19,Hilton Garden Inn,,,,3720 N Reserve St,Missoula,MT,59808,,All Other Expenditures,500.0,Deposit for Lincoln Reagan Dinner venue for Sept 14,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/20/19,Keppler Speakers Bureau,,,,3030 Clarendon Ave,Arlington,VA,22201,,All Other Expenditures,1200.0,Speaker's gift books and shipping,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/09/19,"Kopetski, Vondene",,,,7373 Stonehaven Avenue,Missoula,MT,59803,,All Other Expenditures,760.95,Remimburse for Lincoln Reagan speaker/auctioneer lodging at Hilton Garden Inn ($310.95) and appreciation gift for Katie Scholl ($450.00).,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,03/26/19,"Kopetski, Vondene",,,,7373 Stonehaven Avenue,Missoula,MT,59803,,All Other Expenditures,220.0,Reimburse for Ravalli Lincoln Reagan Dinner tickets for Missoula delegation,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/11/19,"Kopetski, Vondene",,,,7373 Stonehaven Avenue,Missoula,MT,59803,,All Other Expenditures,207.32,Reimburse for Homecoming Parade candy from Sheehan-Majestic,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,05/09/19,"Kopetski, Vondene",,,,7373 Stonehaven Avenue,Missoula,MT,59803,,All Other Expenditures,450.0,Reimburse for Fair Booth Deposit,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/24/19,"Kopetski, Vondene",,,,7373 Stonehaven Avenue,Missoula,MT,59803,,All Other Expenditures,226.8,Reimburse for Lincholn Reagan Dinner name tags expense,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/24/19,LAKE COUNTY REPUBLICAN CENTRAL COMMITTEE,,,,PO BOX 1052,POLSON,MT,59860,,All Other Expenditures,250.0,Tickets for Lake County Republican Lincoln Reagan event,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/10/19,Missoula County Republican Central Committee,,,,PO BOX 2082,Missoula,MT,59806,,All Other Expenditures,300.0,Cash for making change at Lincoln-Reagan Dinner Sept 14,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,02/15/19,Missoulian,,,,PO Box 8689,Missoula,MT,59807,,All Other Expenditures,33.6,Call to county convention classified ad running Feb. 16,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,05/09/19,"Ramos, Jesse L",,,,425 Whitaker Drive,Missoula,MT,59803,,All Other Expenditures,29.98,Reimburse for meeting coffee and donuts,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,03/27/19,"Ramos, Jesse L",,,,425 Whitaker Drive,Missoula,MT,59803,,All Other Expenditures,14.99,Reimburse for meeting refreshments,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,08/09/19,Ravalli County Republican Central Cmte,,,,529 W. RiverRd,Hamilton,MT,59840,,All Other Expenditures,898.57,Purchase shirts to sell at Fair booth,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/11/19,Ravalli County Republican Central Cmte,,,,529 W. RiverRd,Hamilton,MT,59840,,All Other Expenditures,220.0,Purchase 11 dinner tickets for Ravalli Co fundraiser,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/11/19,Ravalli County Republican Central Cmte,,,,529 W. RiverRd,Hamilton,MT,59840,,All Other Expenditures,65.0,Hats with logos,General,,,
